title,address,description,imageLink,tags
Cheese Garden,"3250 Midland Ave Unit G120,Scarborough, ON M1V 4W9","This cheery, Instagram-friendly bakeshop specializes in Japanese-style cheesecakes, cheese tarts and tiramisu. Although Cheese Garden is a local chain rather than a Japanese import, the bakery aims to stay true to the light textures and not-too-sweet flavours that define traditional Japanese desserts. Their signature dish is the ‘double fromage cheesecake,’ which features layers of frozen Bakery, Cheesecake",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/71513162_674242793085797_3492662653285412841_n-455x200.jpg,"cheesecake,cheesecakes,bakeshop,bakery,desserts,japanese,cheese,dish,tiramisu,flavours"
Chef Kareema Caribbean Fusion,",","With over 20 years of experience, Chef Kareema is not new to Toronto’s restaurant scene. She uses Caribbean and North American flavours to put a unique taste on all her culinary creations. Alongside barbecue chicken, sautéed portobello mushrooms, and beef ribs, the menu at this Dundas Street restaurant include Caribbean classics like the oxtail and Barbecue, Caribbean",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/kareema-e1627567107991-455x200.jpg,"kareema,barbecue,restaurant,caribbean,culinary,flavours,chef,toronto,ribs,beef"
Cherry Bomb Coffee,"79 Roncesvalles Ave,Toronto, ON M6R 2K6","The coffee at Cherry Bomb is da bomb. Okay, lame puns aside, this coffee shop has coffee and baked goods done properly. Cherry Bomb is all about community! Inside, this Roncey shop is uniquely decorated with a bike from Mariposa and artwork from local artist Christopher Hutsul hanging on the walls. Outside, a bright red Bakery Café, Cinnamon Buns",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/200820905_645522330182336_1343726800348125547_n-e1634664223764-455x200.jpg,"café,bakery,bomb,cherry,coffee,mariposa,shop,roncey,baked,cinnamon"
Cherry Street Bar-B-Que,"275 Cherry St,Toronto, ON M5A 3L3","Craving barbecue that you think you can only find south of the border? Think again. Cherry Street Bar-B-Que is serving up some drool-worthy smoked favourites right here in Toronto. Using a traditional smoking technique and only the best white oak, Cherry Street Bar-B-Que is not messing around when it comes to meat. Serving up all Barbecue, Brisket",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/CHERRYSTREETBAR-B-QUE-455x200.jpg,"barbecue,brisket,bar,smoked,toronto,smoking,border,south,craving,que"
Chi Dim Sum,"2425 Yonge Street,Toronto, ON M4P 2E7","A wide variety of Pan Asian hot and cold dishes, as well as fusion eats, meet dim sum offerings at this Yonge and Eglinton joint. It’s sort of like an Asian tapas vibe, where every dish – from the traditional hand-pulled noodles to the healthy, steamed dumplings – is meant to be shared. The menu Asian, Chinese",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/11/Snapinsta.app_64475915_348738425816741_7737089495125203907_n_1080-455x200.webp,"dish,noodles,dishes,yonge,dumplings,steamed,chinese,tapas,asian,pan"
Chi’s Congee & Noodle House,"1177 Central Pkwy W Unit 66,Mississauga, ON L5C 3J2","Located at the Golden Square Centre in Mississauga, Chi’s Congee and Noodle House offers both of its namesakes as well as wonton soup, dumplings, sweet and sour pork and other Chinese food favourites. The congee, which is a rice porridge popular in many Asian countries, is served in many variations including chicken and duck, shrimp, Chinese, Curry",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/chis-congee-455x200.jpg,"mississauga,congee,rice,dumplings,soup,chi,food,porridge,noodle,square"
Chiado,"864 College St,Toronto, ON M6H 1A3","Named for one of the liveliest downtown neighbourhoods of Lisbon, Chiado is bringing a taste of Portugal to Toronto. Albino Silva, one of North America’s most critically acclaimed chefs and restaurateurs, is serving, what he calls, bold “progressive Portuguese” flavours with creative presentation. Fish from the Azores islands are flown in every day to ensure Cheesecake, Fine Dining",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/chiado-455x200.jpg,"lisbon,chiado,portuguese,azores,chefs,portugal,silva,restaurateurs,albino,flavours"
Chica’s Chicken,"2853 Dundas St W,Toronto, ON M6P 1Y6","On a trip to Nashville, husband and wife Matt and Carolyn fell in love with the city’s crispy, moist chicken and decided to bring it back to Canada. Named after their late yellow lab, Chica’s offers the couple’s own version of Nashville hot chicken, made with grain-fed, 100 per cent Halal chicken from local farmers. Chicken Wings, Fried Chicken",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/chiccas-e1627061969846-455x200.jpg,"chicken,chica,nashville,wings,crispy,fried,hot,farmers,canada,wife"
Chickee Kone,"335 Yonge St,Toronto, ON M5B 1R7","Find this fried chicken in a cone tucked into Ryerson’s Wold Food Market. The Yonge and Dundas pop-up market is the best place to taste interesting otherworldly dishes, like Chickee Kone’s fried chicken in a cone. The waffle cone holds an assortment of different options, like fried chicken, in your choice of sauce, and fish Chicken and Waffles, Food Truck",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/ChickeeCone-Friedchickencones-455x200.jpg,"chicken,cone,food,waffles,fried,chickee,waffle,dishes,yonge,pop"
Chinese Dumpling House,"3636 Steeles Ave E,Markham, ON L3R 1K9","This week’s cheap eat is all the way up atMetro Squarein Markham. As a teenager, there were many late nights spent here, upstairs in the arcade (when smoking inside was still allowed), gossiping over cheesecake at Cafe Mirage or sipping on this “new” Taiwanese drink (bubble tea) at Ten Ren’s Tea Time (now Serissa Cafe). Chinese, Dumplings",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/chive-pancake-markham-455x200.jpg,"cafe,markham,taiwanese,tea,sipping,atmetro,arcade,bubble,serissa,mirage"
Chloe’s Convenience,"4300 Steeles Ave. E.,Markham, ON","The star of the show at Chloe’s Convenience is the bagged noodles — a much-loved sensation from Hong Kong’s streets. These noodles are not your ordinary fare. They come chilled and are customizable with an array of toppings, all brought together by a savoury, garlicky and spicy sauce that is nothing short of irresistible. Shaken to Chinese, Noodles",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/10/CHLOEa%C2%80%C2%99S-CONVENIENCE3-1-455x200.webp,"noodles,chloe,bagged,toppings,star,hong,sauce,kong,chinese,spicy"
Cho Sun Ok,"7353 Yonge St,Markham, ON L3T 2B3","Since 2004, Cho Sun Ok has been a beloved family-owned and operated Korean restaurant, dedicated to satisfying your cravings with authentic and genuine Korean cuisine. This compact eatery is renowned for its delectable cold noodles, along with bibimbap, sausage dishes, and flavourful organ meats. Beat the heat on a sweltering summer day with their refreshing cold Korean",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/07/cho-sun-ok-455x200.jpg,"korean,cho,sun,cuisine,restaurant,eatery,noodles,flavourful,dishes,heat"
Chocolada,"180 Steeles Ave W #11,Thornhill, ON L4J 2L1","This old-school North York bakery is known for its European-style baked goods and desserts. Chocolada makes over sixty different kinds of cakes, including classically decorated wedding and special occasion confections. The bakery also offers a variety of baked goods and savoury pastries, such as éclairs, tarts, mousses and quiches. It’s mainly a takeout operation, but Bakery, Birthday Cakes",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/chocolada-1-455x200.jpg,"chocolada,bakery,desserts,cakes,baked,confections,pastries,mousses,kinds,variety"
Chocolate Charm,"3541 Bathurst St,North York, ON M6A 2C7","All the fun of chocolate meets all the responsibility of kosher laws with Chocolate Charm. On the Bathurst strip of Lawrence Manor, Chocolate Charm is churning out the chocolate goodies for every holiday, occasion or simply just because. Every truffle and treat is made from high-quality Belgian dark or Swiss milk chocolate and blended with Chocolate, Dessert",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/chocolate-charm-chocolate-tray-455x200.jpg,"chocolate,bathurst,kosher,charm,dessert,truffle,manor,belgian,goodies,blended"
Chocolateria,"361 Roncesvalles Ave,Toronto, ON M6R 2M8","With a motto like “We’ll dip anything in chocolate,” it’s hard not to love Chocolateria. Once a corporate lawyer, Tim English decided to leave his suits and statutes behind and take a sweeter career path. He opened Chocolateria on Roncesvalles in 2010 and became famous for his chocolate-covered potato chips. As the perfect combination of Chocolate, Cookies",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/Chocolateria-455x200.jpg,"chocolateria,chocolate,tim,roncesvalles,cookies,chips,dip,famous,lawyer,sweeter"
Chop Chop,"771 Dundas St W,Toronto, ON M6J 1T9","Don’t feel like waiting for your meal? Why not head over to Chop Chop where the only thing better than the Chinese food is how fast it lands on your plate. Perched on the southwest corner of Dundas and Markham, this fast-food restaurant is making Chinese food healthy and quickly. The interior is clean and Chicken Wings, Chinese",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/CHOPCHOP-CHOWMAIN-455x200.jpg,"chop,meal,restaurant,chinese,food,markham,fast,chicken,wings,dundas"
Chotto Matte,"161 Bay St,Toronto, ON M5J 2S1","New Japanese-Peruvian spot has outposts in St. Tropez, London, and Miami. This is their first Canadian foray. Ceviche, Dessert",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/Table-3-455x200.jpg,"peruvian,ceviche,dessert,outposts,canadian,st,japanese,spot,london,miami"
Chris Jerk,"2570 Birchmount Rd.,Scarborough, ON M1T 2M5","Head chef Chris Taylor was born in Jamaica and lived in the tropical country until he was 13. There, he sat and watched his great grandmother (who raised him) cook, igniting his passion for the culinary arts. Since then, his journey has led him through many kitchens in Toronto, including the restaurant at the famous Cuisine, Food Item",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/1970/01/Snapinsta.app_36085996_225444204951116_7959852130783723520_n_1080-455x200.webp,"chef,cook,culinary,kitchens,taylor,cuisine,restaurant,jamaica,chris,toronto"
Chubby’s Jamaican Kitchen,"104 Portland St,Toronto, ON M5V 2N2","Janet Zuccarini, Gusto 54 Group’s boss lady and recipient of the 2017 Pinnacle Awards Independent Restaurateur of the Year, is expanding her portfolio of ethnic eats. The restaurateur is partners with Pai and Kiin, but Chubby’s Jamaican Kitchen marks her first independent, non-Italian joint, just a stones throw from King West staple, Gusto 101. Chubby’s Burgers, Caribbean",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/first-look-chubbys-09-455x200.png,"gusto,restaurateur,kitchen,jamaican,janet,burgers,zuccarini,caribbean,eats,awards"
Chungchun Rice Dog,"615 Bloor St W,Toronto, ON M6G 1K8","This popular Korean snack chain has over 300 locations around the world. Chungchun Rice Dog specializes in snacks on a skewer, featuring various kinds of hot dogs and mozzarella sticks coated in a deep-fried rice flour batter that made fresh daily through a 2-hour fermentation process. The batter gives the snacks a chewy, fluffy interior Hot Dogs, Korean",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/chungchun-1-455x200.jpg,"chungchun,korean,rice,snacks,snack,dogs,dog,chewy,skewer,flour"
Churnt Up,"858 Eglinton Ave E,East York, ON M4G 2L1","There’s only one way to survive a summer in Toronto, and that’s with a whole lot of deliciously sweet ice cream. Churnt Up is providing the cure to your heat stroke weekends by serving premium handcrafted ice cream. The rotating menu features original batches that are made fresh every week. Fan favourite flavours include butterscotch Ice Cream",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/241694262_1171815006679171_4140774855588308258_n-e1633025415495-455x200.jpg,"churnt,ice,butterscotch,toronto,summer,heat,flavours,cream,deliciously,serving"
Churrasquiera Martins,"605 Rogers Rd,York, ON M6M 1B9","Sometimes the mood calls for some spicy Portuguese chicken, and this authentic joint satisfies that need. This gem delivers fully on flavour. Chourico sausage arrives tableside as it should (in flames); there’s grilled and salted cod (a.k.a. bacalhau); plus that barbecued chicken is all juicy inside and piri piri sauce outside. Make a reso on Dessert, Filet Mignon",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/Churrasquiera-Martins-455x200.jpeg,"chourico,portuguese,spicy,chicken,sausage,barbecued,piri,mignon,reso,grilled"
Ciao Roma,"28 Roytec Rd #12a,Woodbridge, ON L4L 8E4","When in Rome… eat pizza. When in Toronto… eat Ciao Roma! This Woodbridge pizza joint follows authentic Roman styles by serving up al taglio pizza—a pizza with stretched dough that’s shaped to defy the triangular expectations of the meal. For authentic dough, all ingredients are flown in directly from Italy. Then, it’s put through a Dessert, Italian",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/301613390_601166591458320_1072905892654623618_n-e1670761244248-455x200.jpg,"roma,rome,italian,roman,pizza,taglio,italy,ciao,toronto,dough"
Cibo Wine Bar King West,"522 King St W,Toronto, ON M5V 1L7","King Street West is home to many massive restaurants that feature a corporate flare more than rustic kitchen, but at Cibo Wine Bar we may have found a happy medium. This industrial restaurant can seat over 200 people on a busy evening, but the staff and the welcoming atmosphere manage to make us feel right Antipasto, Calamari",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/CIBOKINGWEST-PASTA-455x200.jpg,"restaurants,restaurant,cibo,calamari,bar,west,kitchen,king,street,wine"
Cici’s Pizza,"1596 Queen St W,Toronto, ON M6R 1A8","Cici’s has been a staple in the community since the early ’90s. This Parkdale pizza joint is a family business committed to making fresh pizza every day. They have a great selection of specialty pizzas, including a couple of vegetarian options. But if you’re looking for something more customizable, try one of their make-your-own pizzas. Chicken Wings, Fries",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/cicis-pizza-455x200.jpg,"pizza,pizzas,cici,parkdale,vegetarian,fries,wings,make,chicken,staple"
